L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36
7.000,37.500,37.500,0.100,108.709,96.772,18.355,-0.000,9.910,17.063,9.677,8.410,17.633,16.063,9.005,18.159,22.426,9.391,18.381,29.145,10.402,18.771,36.501,11.482,19.667,42.821,12.957,20.265,50.419,15.233,20.759,56.393,17.859,21.340,63.794,21.941,21.906,69.378,25.722,21.228,77.193,30.960,10.631,-0.000,20.574,9.459,9.761,22.542,9.722,14.969,23.174,9.874,22.805,23.350,10.451,27.280,24.345,10.597,35.088,25.170,11.212,39.805,26.637,11.603,46.908,28.402,12.290,50.499,30.533,12.465,57.370,33.771,12.878,60.446,36.550,12.098,68.209,42.157,24.738,-0.000,19.561,25.689,9.948,22.517,25.682,14.005,23.178,26.322,21.881,23.418,26.412,26.105,24.343,27.024,33.868,25.261,27.215,38.212,26.560,28.123,45.318,28.486,28.266,49.473,30.724,28.951,56.441,34.101,28.732,60.402,37.385,29.161,68.137,42.807
6.500,37.500,37.500,0.100,108.709,96.772,18.355,-0.000,9.910,17.063,9.677,8.410,17.633,16.063,9.005,18.159,22.426,9.391,18.381,29.145,10.402,18.771,36.501,11.482,19.667,42.821,12.957,20.265,50.419,15.233,20.759,56.393,17.859,21.340,63.794,21.941,21.906,69.378,25.722,21.228,77.193,30.960,10.631,-0.000,20.574,9.459,9.761,22.542,9.722,14.969,23.174,9.874,22.805,23.350,10.451,27.280,24.345,10.597,35.088,25.170,11.212,39.805,26.637,11.603,46.908,28.402,12.290,50.499,30.533,12.465,57.370,33.771,12.878,60.446,36.550,12.098,68.209,42.157,24.738,-0.000,19.561,25.689,9.948,22.517,25.682,14.005,23.178,26.322,21.881,23.418,26.412,26.105,24.343,27.024,33.868,25.261,27.215,38.212,26.560,28.123,45.318,28.486,28.266,49.473,30.724,28.951,56.441,34.101,28.732,60.402,37.385,29.161,68.137,42.807
6.000,37.500,37.500,0.100,108.709,96.772,18.355,-0.000,9.910,17.063,9.677,8.410,17.633,16.063,9.005,18.159,22.426,9.391,18.381,29.145,10.402,18.771,36.501,11.482,19.667,42.821,12.957,20.265,50.419,15.233,20.759,56.393,17.859,21.340,63.794,21.941,21.906,69.378,25.722,21.228,77.193,30.960,10.631,-0.000,20.574,9.459,9.761,22.542,9.722,14.969,23.174,9.874,22.805,23.350,10.451,27.280,24.345,10.597,35.088,25.170,11.212,39.805,26.637,11.603,46.908,28.402,12.290,50.499,30.533,12.465,57.370,33.771,12.878,60.446,36.550,12.098,68.209,42.157,24.738,-0.000,19.561,25.689,9.948,22.517,25.682,14.005,23.178,26.322,21.881,23.418,26.412,26.105,24.343,27.024,33.868,25.261,27.215,38.212,26.560,28.123,45.318,28.486,28.266,49.473,30.724,28.951,56.441,34.101,28.732,60.402,37.385,29.161,68.137,42.807
5.500,37.500,37.500,0.100,108.542,96.495,18.355,-0.000,9.910,17.062,9.687,8.412,17.632,16.081,9.013,18.161,22.500,9.420,18.385,29.220,10.464,18.781,36.619,11.603,19.680,42.932,13.136,20.286,50.560,15.518,20.782,56.505,18.231,21.366,63.887,22.464,21.929,69.405,26.355,21.246,77.142,31.780,10.631,-0.000,20.574,9.459,9.761,22.543,9.723,14.979,23.181,9.876,22.810,23.379,10.455,27.292,24.398,10.604,35.087,25.276,11.222,39.798,26.789,11.614,46.870,28.631,12.303,50.435,30.815,12.477,57.239,34.159,12.889,60.267,36.995,12.101,67.912,42.757,24.738,-0.000,19.561,25.689,9.947,22.517,25.682,14.012,23.182,26.325,21.881,23.443,26.416,26.109,24.389,27.031,33.858,25.359,27.223,38.199,26.698,28.134,45.269,28.701,28.279,49.400,31.001,28.963,56.299,34.486,28.741,60.205,37.847,29.167,67.826,43.425
5.000,37.500,37.500,0.100,108.542,96.495,18.355,-0.000,9.910,17.062,9.687,8.412,17.632,16.081,9.013,18.161,22.500,9.420,18.385,29.220,10.464,18.781,36.619,11.603,19.680,42.932,13.136,20.286,50.560,15.518,20.782,56.505,18.231,21.366,63.887,22.464,21.929,69.405,26.355,21.246,77.142,31.780,10.631,-0.000,20.574,9.459,9.761,22.543,9.723,14.979,23.181,9.876,22.810,23.379,10.455,27.292,24.398,10.604,35.087,25.276,11.222,39.798,26.789,11.614,46.870,28.631,12.303,50.435,30.815,12.477,57.239,34.159,12.889,60.267,36.995,12.101,67.912,42.757,24.738,-0.000,19.561,25.689,9.947,22.517,25.682,14.012,23.182,26.325,21.881,23.443,26.416,26.109,24.389,27.031,33.858,25.359,27.223,38.199,26.698,28.134,45.269,28.701,28.279,49.400,31.001,28.963,56.299,34.486,28.741,60.205,37.847,29.167,67.826,43.425
4.500,37.500,37.500,0.100,108.542,96.495,18.355,-0.000,9.910,17.062,9.687,8.412,17.632,16.081,9.013,18.161,22.500,9.420,18.385,29.220,10.464,18.781,36.619,11.603,19.680,42.932,13.136,20.286,50.560,15.518,20.782,56.505,18.231,21.366,63.887,22.464,21.929,69.405,26.355,21.246,77.142,31.780,10.631,-0.000,20.574,9.459,9.761,22.543,9.723,14.979,23.181,9.876,22.810,23.379,10.455,27.292,24.398,10.604,35.087,25.276,11.222,39.798,26.789,11.614,46.870,28.631,12.303,50.435,30.815,12.477,57.239,34.159,12.889,60.267,36.995,12.101,67.912,42.757,24.738,-0.000,19.561,25.689,9.947,22.517,25.682,14.012,23.182,26.325,21.881,23.443,26.416,26.109,24.389,27.031,33.858,25.359,27.223,38.199,26.698,28.134,45.269,28.701,28.279,49.400,31.001,28.963,56.299,34.486,28.741,60.205,37.847,29.167,67.826,43.425
4.000,37.500,37.500,0.100,108.542,96.495,18.355,-0.000,9.910,17.062,9.687,8.412,17.632,16.081,9.013,18.161,22.500,9.420,18.385,29.220,10.464,18.781,36.619,11.603,19.680,42.932,13.136,20.286,50.560,15.518,20.782,56.505,18.231,21.366,63.887,22.464,21.929,69.405,26.355,21.246,77.142,31.780,10.631,-0.000,20.574,9.459,9.761,22.543,9.723,14.979,23.181,9.876,22.810,23.379,10.455,27.292,24.398,10.604,35.087,25.276,11.222,39.798,26.789,11.614,46.870,28.631,12.303,50.435,30.815,12.477,57.239,34.159,12.889,60.267,36.995,12.101,67.912,42.757,24.738,-0.000,19.561,25.689,9.947,22.517,25.682,14.012,23.182,26.325,21.881,23.443,26.416,26.109,24.389,27.031,33.858,25.359,27.223,38.199,26.698,28.134,45.269,28.701,28.279,49.400,31.001,28.963,56.299,34.486,28.741,60.205,37.847,29.167,67.826,43.425
3.500,37.500,37.500,0.100,108.377,96.223,18.355,-0.000,9.910,17.061,9.696,8.415,17.631,16.099,9.020,18.164,22.572,9.450,18.390,29.295,10.525,18.790,36.734,11.724,19.693,43.041,13.314,20.306,50.695,15.801,20.803,56.610,18.600,21.391,63.970,22.980,21.951,69.420,26.977,21.262,77.076,32.580,10.631,-0.000,20.574,9.459,9.760,22.544,9.724,14.989,23.189,9.877,22.814,23.409,10.459,27.303,24.451,10.611,35.085,25.382,11.232,39.790,26.939,11.625,46.828,28.858,12.315,50.369,31.093,12.489,57.107,34.540,12.898,60.086,37.430,12.104,67.613,43.340,24.738,-0.000,19.561,25.689,9.946,22.518,25.683,14.018,23.186,26.328,21.880,23.468,26.420,26.112,24.434,27.037,33.847,25.456,27.232,38.184,26.835,28.144,45.218,28.914,28.290,49.325,31.274,28.974,56.155,34.863,28.750,60.006,38.299,29.171,67.514,44.026
3.000,37.500,37.500,0.100,108.377,96.223,18.355,-0.000,9.910,17.061,9.696,8.415,17.631,16.099,9.020,18.164,22.572,9.450,18.390,29.295,10.525,18.790,36.734,11.724,19.693,43.041,13.314,20.306,50.695,15.801,20.803,56.610,18.600,21.391,63.970,22.980,21.951,69.420,26.977,21.262,77.076,32.580,10.631,-0.000,20.574,9.459,9.760,22.544,9.724,14.989,23.189,9.877,22.814,23.409,10.459,27.303,24.451,10.611,35.085,25.382,11.232,39.790,26.939,11.625,46.828,28.858,12.315,50.369,31.093,12.489,57.107,34.540,12.898,60.086,37.430,12.104,67.613,43.340,24.738,-0.000,19.561,25.689,9.946,22.518,25.683,14.018,23.186,26.328,21.880,23.468,26.420,26.112,24.434,27.037,33.847,25.456,27.232,38.184,26.835,28.144,45.218,28.914,28.290,49.325,31.274,28.974,56.155,34.863,28.750,60.006,38.299,29.171,67.514,44.026
2.500,37.500,37.500,0.100,108.377,96.223,18.355,-0.000,9.910,17.061,9.696,8.415,17.631,16.099,9.020,18.164,22.572,9.450,18.390,29.295,10.525,18.790,36.734,11.724,19.693,43.041,13.314,20.306,50.695,15.801,20.803,56.610,18.600,21.391,63.970,22.980,21.951,69.420,26.977,21.262,77.076,32.580,10.631,-0.000,20.574,9.459,9.760,22.544,9.724,14.989,23.189,9.877,22.814,23.409,10.459,27.303,24.451,10.611,35.085,25.382,11.232,39.790,26.939,11.625,46.828,28.858,12.315,50.369,31.093,12.489,57.107,34.540,12.898,60.086,37.430,12.104,67.613,43.340,24.738,-0.000,19.561,25.689,9.946,22.518,25.683,14.018,23.186,26.328,21.880,23.468,26.420,26.112,24.434,27.037,33.847,25.456,27.232,38.184,26.835,28.144,45.218,28.914,28.290,49.325,31.274,28.974,56.155,34.863,28.750,60.006,38.299,29.171,67.514,44.026
2.000,37.500,37.500,0.100,108.215,95.957,18.355,-0.000,9.910,17.060,9.705,8.417,17.629,16.117,9.028,18.166,22.643,9.479,18.393,29.367,10.587,18.799,36.846,11.846,19.705,43.146,13.492,20.325,50.825,16.084,20.824,56.708,18.965,21.414,64.042,23.489,21.972,69.425,27.588,21.277,76.997,33.362,10.631,-0.000,20.574,9.459,9.760,22.546,9.725,14.998,23.196,9.879,22.817,23.437,10.463,27.312,24.504,10.617,35.081,25.487,11.240,39.779,27.088,11.635,46.785,29.081,12.326,50.299,31.368,12.499,56.972,34.914,12.907,59.903,37.856,12.105,67.313,43.907,24.738,-0.000,19.561,25.690,9.946,22.519,25.684,14.024,23.190,26.330,21.879,23.493,26.424,26.114,24.479,27.043,33.835,25.552,27.239,38.168,26.971,28.154,45.164,29.124,28.301,49.248,31.543,28.985,56.009,35.233,28.757,59.806,38.741,29.174,67.201,44.610
1.500,37.500,37.500,0.100,108.215,95.957,18.355,-0.000,9.910,17.060,9.705,8.417,17.629,16.117,9.028,18.166,22.643,9.479,18.393,29.367,10.587,18.799,36.846,11.846,19.705,43.146,13.492,20.325,50.825,16.084,20.824,56.708,18.965,21.414,64.042,23.489,21.972,69.425,27.588,21.277,76.997,33.362,10.631,-0.000,20.574,9.459,9.760,22.546,9.725,14.998,23.196,9.879,22.817,23.437,10.463,27.312,24.504,10.617,35.081,25.487,11.240,39.779,27.088,11.635,46.785,29.081,12.326,50.299,31.368,12.499,56.972,34.914,12.907,59.903,37.856,12.105,67.313,43.907,24.738,-0.000,19.561,25.690,9.946,22.519,25.684,14.024,23.190,26.330,21.879,23.493,26.424,26.114,24.479,27.043,33.835,25.552,27.239,38.168,26.971,28.154,45.164,29.124,28.301,49.248,31.543,28.985,56.009,35.233,28.757,59.806,38.741,29.174,67.201,44.610
1.000,37.500,37.500,0.100,108.215,95.957,18.355,-0.000,9.910,17.060,9.705,8.417,17.629,16.117,9.028,18.166,22.643,9.479,18.393,29.367,10.587,18.799,36.846,11.846,19.705,43.146,13.492,20.325,50.825,16.084,20.824,56.708,18.965,21.414,64.042,23.489,21.972,69.425,27.588,21.277,76.997,33.362,10.631,-0.000,20.574,9.459,9.760,22.546,9.725,14.998,23.196,9.879,22.817,23.437,10.463,27.312,24.504,10.617,35.081,25.487,11.240,39.779,27.088,11.635,46.785,29.081,12.326,50.299,31.368,12.499,56.972,34.914,12.907,59.903,37.856,12.105,67.313,43.907,24.738,-0.000,19.561,25.690,9.946,22.519,25.684,14.024,23.190,26.330,21.879,23.493,26.424,26.114,24.479,27.043,33.835,25.552,27.239,38.168,26.971,28.154,45.164,29.124,28.301,49.248,31.543,28.985,56.009,35.233,28.757,59.806,38.741,29.174,67.201,44.610
0.500,37.500,37.500,0.100,108.055,95.696,18.355,-0.000,9.910,17.060,9.715,8.420,17.628,16.134,9.035,18.167,22.713,9.508,18.397,29.439,10.648,18.807,36.957,11.967,19.716,43.248,13.670,20.343,50.949,16.364,20.843,56.799,19.328,21.436,64.105,23.992,21.992,69.420,28.189,21.290,76.907,34.125,10.631,-0.000,20.574,9.459,9.759,22.547,9.726,15.006,23.204,9.880,22.819,23.466,10.467,27.321,24.557,10.623,35.076,25.591,11.248,39.766,27.236,11.644,46.739,29.302,12.336,50.228,31.638,12.509,56.836,35.281,12.915,59.719,38.273,12.106,67.014,44.459,24.738,-0.000,19.561,25.690,9.945,22.520,25.685,14.030,23.194,26.332,21.878,23.518,26.428,26.115,24.524,27.049,33.821,25.648,27.246,38.149,27.105,28.163,45.110,29.331,28.311,49.169,31.808,28.994,55.861,35.596,28.764,59.605,39.173,29.177,66.887,45.179
0.000,37.500,37.500,0.100,108.055,95.696,18.355,-0.000,9.910,17.060,9.715,8.420,17.628,16.134,9.035,18.167,22.713,9.508,18.397,29.439,10.648,18.807,36.957,11.967,19.716,43.248,13.670,20.343,50.949,16.364,20.843,56.799,19.328,21.436,64.105,23.992,21.992,69.420,28.189,21.290,76.907,34.125,10.631,-0.000,20.574,9.459,9.759,22.547,9.726,15.006,23.204,9.880,22.819,23.466,10.467,27.321,24.557,10.623,35.076,25.591,11.248,39.766,27.236,11.644,46.739,29.302,12.336,50.228,31.638,12.509,56.836,35.281,12.915,59.719,38.273,12.106,67.014,44.459,24.738,-0.000,19.561,25.690,9.945,22.520,25.685,14.030,23.194,26.332,21.878,23.518,26.428,26.115,24.524,27.049,33.821,25.648,27.246,38.149,27.105,28.163,45.110,29.331,28.311,49.169,31.808,28.994,55.861,35.596,28.764,59.605,39.173,29.177,66.887,45.179
0.000,37.500,37.500,0.100,108.055,95.696,18.355,-0.000,9.910,17.060,9.715,8.420,17.628,16.134,9.035,18.167,22.713,9.508,18.397,29.439,10.648,18.807,36.957,11.967,19.716,43.248,13.670,20.343,50.949,16.364,20.843,56.799,19.328,21.436,64.105,23.992,21.992,69.420,28.189,21.290,76.907,34.125,10.631,-0.000,20.574,9.459,9.759,22.547,9.726,15.006,23.204,9.880,22.819,23.466,10.467,27.321,24.557,10.623,35.076,25.591,11.248,39.766,27.236,11.644,46.739,29.302,12.336,50.228,31.638,12.509,56.836,35.281,12.915,59.719,38.273,12.106,67.014,44.459,24.738,-0.000,19.561,25.690,9.945,22.520,25.685,14.030,23.194,26.332,21.878,23.518,26.428,26.115,24.524,27.049,33.821,25.648,27.246,38.149,27.105,28.163,45.110,29.331,28.311,49.169,31.808,28.994,55.861,35.596,28.764,59.605,39.173,29.177,66.887,45.179
0.000,37.500,37.500,0.100,108.055,95.696,18.355,-0.000,9.910,17.060,9.715,8.420,17.628,16.134,9.035,18.167,22.713,9.508,18.397,29.439,10.648,18.807,36.957,11.967,19.716,43.248,13.670,20.343,50.949,16.364,20.843,56.799,19.328,21.436,64.105,23.992,21.992,69.420,28.189,21.290,76.907,34.125,10.631,-0.000,20.574,9.459,9.759,22.547,9.726,15.006,23.204,9.880,22.819,23.466,10.467,27.321,24.557,10.623,35.076,25.591,11.248,39.766,27.236,11.644,46.739,29.302,12.336,50.228,31.638,12.509,56.836,35.281,12.915,59.719,38.273,12.106,67.014,44.459,24.738,-0.000,19.561,25.690,9.945,22.520,25.685,14.030,23.194,26.332,21.878,23.518,26.428,26.115,24.524,27.049,33.821,25.648,27.246,38.149,27.105,28.163,45.110,29.331,28.311,49.169,31.808,28.994,55.861,35.596,28.764,59.605,39.173,29.177,66.887,45.179
0.000,37.500,37.500,0.100,107.898,95.440,18.355,-0.000,9.910,17.059,9.723,8.422,17.627,16.151,9.042,18.169,22.783,9.538,18.401,29.509,10.710,18.815,37.064,12.089,19.726,43.347,13.847,20.361,51.067,16.644,20.862,56.885,19.688,21.457,64.159,24.488,22.010,69.406,28.779,21.303,76.804,34.871,10.631,-0.000,20.574,9.459,9.758,22.549,9.727,15.015,23.211,9.881,22.821,23.495,10.471,27.328,24.609,10.629,35.069,25.694,11.256,39.751,27.382,11.653,46.691,29.521,12.346,50.154,31.905,12.518,56.697,35.641,12.922,59.533,38.681,12.106,66.713,44.996,24.738,-0.000,19.561,25.690,9.944,22.521,25.685,14.036,23.198,26.335,21.876,23.542,26.431,26.116,24.568,27.054,33.807,25.743,27.253,38.130,27.239,28.172,45.053,29.536,28.320,49.088,32.069,29.003,55.713,35.952,28.770,59.402,39.596,29.178,66.573,45.732
0.000,37.500,37.500,0.100,107.898,95.440,18.355,-0.000,9.910,17.059,9.723,8.422,17.627,16.151,9.042,18.169,22.783,9.538,18.401,29.509,10.710,18.815,37.064,12.089,19.726,43.347,13.847,20.361,51.067,16.644,20.862,56.885,19.688,21.457,64.159,24.488,22.010,69.406,28.779,21.303,76.804,34.871,10.631,-0.000,20.574,9.459,9.758,22.549,9.727,15.015,23.211,9.881,22.821,23.495,10.471,27.328,24.609,10.629,35.069,25.694,11.256,39.751,27.382,11.653,46.691,29.521,12.346,50.154,31.905,12.518,56.697,35.641,12.922,59.533,38.681,12.106,66.713,44.996,24.738,-0.000,19.561,25.690,9.944,22.521,25.685,14.036,23.198,26.335,21.876,23.542,26.431,26.116,24.568,27.054,33.807,25.743,27.253,38.130,27.239,28.172,45.053,29.536,28.320,49.088,32.069,29.003,55.713,35.952,28.770,59.402,39.596,29.178,66.573,45.732
0.000,37.500,37.500,0.100,107.898,95.440,18.355,-0.000,9.910,17.059,9.723,8.422,17.627,16.151,9.042,18.169,22.783,9.538,18.401,29.509,10.710,18.815,37.064,12.089,19.726,43.347,13.847,20.361,51.067,16.644,20.862,56.885,19.688,21.457,64.159,24.488,22.010,69.406,28.779,21.303,76.804,34.871,10.631,-0.000,20.574,9.459,9.758,22.549,9.727,15.015,23.211,9.881,22.821,23.495,10.471,27.328,24.609,10.629,35.069,25.694,11.256,39.751,27.382,11.653,46.691,29.521,12.346,50.154,31.905,12.518,56.697,35.641,12.922,59.533,38.681,12.106,66.713,44.996,24.738,-0.000,19.561,25.690,9.944,22.521,25.685,14.036,23.198,26.335,21.876,23.542,26.431,26.116,24.568,27.054,33.807,25.743,27.253,38.130,27.239,28.172,45.053,29.536,28.320,49.088,32.069,29.003,55.713,35.952,28.770,59.402,39.596,29.178,66.573,45.732
0.000,37.500,37.500,0.100,107.743,95.189,18.355,-0.000,9.910,17.058,9.732,8.425,17.625,16.168,9.050,18.171,22.851,9.568,18.404,29.578,10.771,18.822,37.169,12.210,19.736,43.443,14.023,20.378,51.180,16.922,20.880,56.964,20.044,21.477,64.204,24.977,22.027,69.382,29.359,21.314,76.692,35.601,10.631,-0.000,20.574,9.460,9.757,22.550,9.727,15.022,23.219,9.882,22.822,23.523,10.474,27.334,24.662,10.634,35.061,25.796,11.263,39.734,27.527,11.661,46.641,29.736,12.354,50.078,32.168,12.526,56.557,35.994,12.929,59.347,39.081,12.106,66.413,45.520,24.738,-0.000,19.561,25.690,9.943,22.521,25.686,14.041,23.202,26.337,21.873,23.566,26.434,26.115,24.613,27.059,33.791,25.837,27.259,38.108,27.370,28.180,44.995,29.738,28.328,49.005,32.326,29.011,55.562,36.301,28.775,59.198,40.009,29.179,66.259,46.270
0.000,37.500,37.500,0.100,107.743,95.189,18.355,-0.000,9.910,17.058,9.732,8.425,17.625,16.168,9.050,18.171,22.851,9.568,18.404,29.578,10.771,18.822,37.169,12.210,19.736,43.443,14.023,20.378,51.180,16.922,20.880,56.964,20.044,21.477,64.204,24.977,22.027,69.382,29.359,21.314,76.692,35.601,10.631,-0.000,20.574,9.460,9.757,22.550,9.727,15.022,23.219,9.882,22.822,23.523,10.474,27.334,24.662,10.634,35.061,25.796,11.263,39.734,27.527,11.661,46.641,29.736,12.354,50.078,32.168,12.526,56.557,35.994,12.929,59.347,39.081,12.106,66.413,45.520,24.738,-0.000,19.561,25.690,9.943,22.521,25.686,14.041,23.202,26.337,21.873,23.566,26.434,26.115,24.613,27.059,33.791,25.837,27.259,38.108,27.370,28.180,44.995,29.738,28.328,49.005,32.326,29.011,55.562,36.301,28.775,59.198,40.009,29.179,66.259,46.270
0.000,37.500,37.500,0.100,107.743,95.189,18.355,-0.000,9.910,17.058,9.732,8.425,17.625,16.168,9.050,18.171,22.851,9.568,18.404,29.578,10.771,18.822,37.169,12.210,19.736,43.443,14.023,20.378,51.180,16.922,20.880,56.964,20.044,21.477,64.204,24.977,22.027,69.382,29.359,21.314,76.692,35.601,10.631,-0.000,20.574,9.460,9.757,22.550,9.727,15.022,23.219,9.882,22.822,23.523,10.474,27.334,24.662,10.634,35.061,25.796,11.263,39.734,27.527,11.661,46.641,29.736,12.354,50.078,32.168,12.526,56.557,35.994,12.929,59.347,39.081,12.106,66.413,45.520,24.738,-0.000,19.561,25.690,9.943,22.521,25.686,14.041,23.202,26.337,21.873,23.566,26.434,26.115,24.613,27.059,33.791,25.837,27.259,38.108,27.370,28.180,44.995,29.738,28.328,49.005,32.326,29.011,55.562,36.301,28.775,59.198,40.009,29.179,66.259,46.270
0.000,37.500,37.500,0.100,107.590,94.944,18.355,-0.000,9.910,17.058,9.741,8.428,17.624,16.184,9.057,18.172,22.918,9.598,18.407,29.645,10.833,18.829,37.272,12.331,19.746,43.537,14.199,20.393,51.289,17.198,20.896,57.038,20.397,21.495,64.241,25.459,22.043,69.351,29.929,21.325,76.570,36.314,10.631,-0.000,20.574,9.460,9.756,22.552,9.728,15.029,23.226,9.883,22.823,23.551,10.477,27.339,24.713,10.639,35.051,25.898,11.270,39.715,27.671,11.668,46.589,29.949,12.363,50.000,32.427,12.533,56.416,36.341,12.934,59.159,39.472,12.105,66.113,46.030,24.738,-0.000,19.561,25.690,9.942,22.522,25.687,14.046,23.206,26.339,21.870,23.591,26.437,26.114,24.657,27.063,33.775,25.930,27.265,38.086,27.501,28.187,44.936,29.938,28.336,48.920,32.579,29.018,55.411,36.643,28.780,58.993,40.413,29.179,65.944,46.795
0.000,37.500,37.500,0.100,107.590,94.944,18.355,-0.000,9.910,17.058,9.741,8.428,17.624,16.184,9.057,18.172,22.918,9.598,18.407,29.645,10.833,18.829,37.272,12.331,19.746,43.537,14.199,20.393,51.289,17.198,20.896,57.038,20.397,21.495,64.241,25.459,22.043,69.351,29.929,21.325,76.570,36.314,10.631,-0.000,20.574,9.460,9.756,22.552,9.728,15.029,23.226,9.883,22.823,23.551,10.477,27.339,24.713,10.639,35.051,25.898,11.270,39.715,27.671,11.668,46.589,29.949,12.363,50.000,32.427,12.533,56.416,36.341,12.934,59.159,39.472,12.105,66.113,46.030,24.738,-0.000,19.561,25.690,9.942,22.522,25.687,14.046,23.206,26.339,21.870,23.591,26.437,26.114,24.657,27.063,33.775,25.930,27.265,38.086,27.501,28.187,44.936,29.938,28.336,48.920,32.579,29.018,55.411,36.643,28.780,58.993,40.413,29.179,65.944,46.795
0.000,37.500,37.500,0.100,107.590,94.944,18.355,-0.000,9.910,17.058,9.741,8.428,17.624,16.184,9.057,18.172,22.918,9.598,18.407,29.645,10.833,18.829,37.272,12.331,19.746,43.537,14.199,20.393,51.289,17.198,20.896,57.038,20.397,21.495,64.241,25.459,22.043,69.351,29.929,21.325,76.570,36.314,10.631,-0.000,20.574,9.460,9.756,22.552,9.728,15.029,23.226,9.883,22.823,23.551,10.477,27.339,24.713,10.639,35.051,25.898,11.270,39.715,27.671,11.668,46.589,29.949,12.363,50.000,32.427,12.533,56.416,36.341,12.934,59.159,39.472,12.105,66.113,46.030,24.738,-0.000,19.561,25.690,9.942,22.522,25.687,14.046,23.206,26.339,21.870,23.591,26.437,26.114,24.657,27.063,33.775,25.930,27.265,38.086,27.501,28.187,44.936,29.938,28.336,48.920,32.579,29.018,55.411,36.643,28.780,58.993,40.413,29.179,65.944,46.795
0.000,37.500,37.500,0.100,107.590,94.944,18.355,-0.000,9.910,17.058,9.741,8.428,17.624,16.184,9.057,18.172,22.918,9.598,18.407,29.645,10.833,18.829,37.272,12.331,19.746,43.537,14.199,20.393,51.289,17.198,20.896,57.038,20.397,21.495,64.241,25.459,22.043,69.351,29.929,21.325,76.570,36.314,10.631,-0.000,20.574,9.460,9.756,22.552,9.728,15.029,23.226,9.883,22.823,23.551,10.477,27.339,24.713,10.639,35.051,25.898,11.270,39.715,27.671,11.668,46.589,29.949,12.363,50.000,32.427,12.533,56.416,36.341,12.934,59.159,39.472,12.105,66.113,46.030,24.738,-0.000,19.561,25.690,9.942,22.522,25.687,14.046,23.206,26.339,21.870,23.591,26.437,26.114,24.657,27.063,33.775,25.930,27.265,38.086,27.501,28.187,44.936,29.938,28.336,48.920,32.579,29.018,55.411,36.643,28.780,58.993,40.413,29.179,65.944,46.795
0.000,37.500,37.500,0.100,107.439,94.704,18.355,-0.000,9.910,17.057,9.750,8.430,17.623,16.200,9.064,18.174,22.984,9.627,18.409,29.711,10.894,18.836,37.372,12.452,19.755,43.627,14.374,20.409,51.392,17.472,20.912,57.107,20.746,21.513,64.270,25.934,22.058,69.312,30.488,21.334,76.439,37.011,10.631,-0.000,20.574,9.460,9.756,22.553,9.729,15.036,23.234,9.883,22.822,23.579,10.480,27.343,24.765,10.643,35.040,25.998,11.276,39.695,27.813,11.675,46.535,30.159,12.370,49.920,32.682,12.540,56.272,36.681,12.939,58.971,39.856,12.103,65.814,46.527,24.738,-0.000,19.561,25.690,9.941,22.523,25.687,14.051,23.210,26.340,21.867,23.614,26.440,26.112,24.700,27.068,33.757,26.022,27.270,38.062,27.630,28.194,44.875,30.134,28.343,48.833,32.829,29.024,55.258,36.979,28.784,58.787,40.809,29.179,65.631,47.305
0.000,37.500,37.500,0.100,107.439,94.704,18.355,-0.000,9.910,17.057,9.750,8.430,17.623,16.200,9.064,18.174,22.984,9.627,18.409,29.711,10.894,18.836,37.372,12.452,19.755,43.627,14.374,20.409,51.392,17.472,20.912,57.107,20.746,21.513,64.270,25.934,22.058,69.312,30.488,21.334,76.439,37.011,10.631,-0.000,20.574,9.460,9.756,22.553,9.729,15.036,23.234,9.883,22.822,23.579,10.480,27.343,24.765,10.643,35.040,25.998,11.276,39.695,27.813,11.675,46.535,30.159,12.370,49.920,32.682,12.540,56.272,36.681,12.939,58.971,39.856,12.103,65.814,46.527,24.738,-0.000,19.561,25.690,9.941,22.523,25.687,14.051,23.210,26.340,21.867,23.614,26.440,26.112,24.700,27.068,33.757,26.022,27.270,38.062,27.630,28.194,44.875,30.134,28.343,48.833,32.829,29.024,55.258,36.979,28.784,58.787,40.809,29.179,65.631,47.305
